selected_path,relative_path,collection_folder,scale_family,style,pattern_label,surface_label,mood_tags,key_folder,key_index,major_key,minor_key,normalized_group_id
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV V bVIIM - Triumphant Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV V bVIIM - Triumphant Rebellious.mid,4 Progression,Modal,soul,I IV V bVIIM,Triumphant Rebellious,Triumphant|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I IV V bVIIM|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV V bVIIM - Triumphant Rebellious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV V bVIIM - Triumphant Rebellious.mid,4 Progression,Modal,soul,I IV V bVIIM,Triumphant Rebellious,Triumphant|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I IV V bVIIM|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I IV bIIIM bVIM - Nostalgic Mysterious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I IV bIIIM bVIM - Nostalgic Mysterious.mid,4 Progression,Modal,soul,I IV bIIIM bVIM,Nostalgic Mysterious,Nostalgic|Mysterious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I IV bIIIM bVIM|Nostalgic Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV bIIIM bVIM - Nostalgic Mysterious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV bIIIM bVIM - Nostalgic Mysterious.mid,4 Progression,Modal,soul,I IV bIIIM bVIM,Nostalgic Mysterious,Nostalgic|Mysterious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I IV bIIIM bVIM|Nostalgic Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV bIIIM bVIM - Nostalgic Mysterious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV bIIIM bVIM - Nostalgic Mysterious.mid,4 Progression,Modal,soul,I IV bIIIM bVIM,Nostalgic Mysterious,Nostalgic|Mysterious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I IV bIIIM bVIM|Nostalgic Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I IV bVIIM IV - Joyful Rebellious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I IV bVIIM IV - Joyful Rebellious.mid,4 Progression,Modal,soul,I IV bVIIM IV,Joyful Rebellious,Joyful|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I IV bVIIM IV|Joyful Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV bVIIM IV - Joyful Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I IV bVIIM IV - Joyful Rebellious.mid,4 Progression,Modal,soul,I IV bVIIM IV,Joyful Rebellious,Joyful|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I IV bVIIM IV|Joyful Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV bVIIM IV - Joyful Rebellious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I IV bVIIM IV - Joyful Rebellious.mid,4 Progression,Modal,soul,I IV bVIIM IV,Joyful Rebellious,Joyful|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I IV bVIIM IV|Joyful Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I V bVIIM IV - Triumphant Rebellious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I V bVIIM IV - Triumphant Rebellious.mid,4 Progression,Modal,soul,I V bVIIM IV,Triumphant Rebellious,Triumphant|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I V bVIIM IV|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I V bVIIM IV - Triumphant Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I V bVIIM IV - Triumphant Rebellious.mid,4 Progression,Modal,soul,I V bVIIM IV,Triumphant Rebellious,Triumphant|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I V bVIIM IV|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I V bVIIM IV - Triumphant Rebellious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I V bVIIM IV - Triumphant Rebellious.mid,4 Progression,Modal,soul,I V bVIIM IV,Triumphant Rebellious,Triumphant|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I V bVIIM IV|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I V ivm bVIM - Surprised Mysterious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I V ivm bVIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I V ivm bVIM,Surprised Mysterious,Surprised|Mysterious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I V ivm bVIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I V ivm bVIM - Surprised Mysterious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I V ivm bVIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I V ivm bVIM,Surprised Mysterious,Surprised|Mysterious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I V ivm bVIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I V ivm bVIM - Surprised Mysterious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I V ivm bVIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I V ivm bVIM,Surprised Mysterious,Surprised|Mysterious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I V ivm bVIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM IV I - Romantic.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM IV I - Romantic.mid,4 Progression,Modal,soul,I bIIIM IV I,Romantic,Romantic,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIIM IV I|Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM IV I - Romantic.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM IV I - Romantic.mid,4 Progression,Modal,soul,I bIIIM IV I,Romantic,Romantic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIIM IV I|Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM IV I - Romantic.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM IV I - Romantic.mid,4 Progression,Modal,soul,I bIIIM IV I,Romantic,Romantic,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIIM IV I|Romantic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIIM IV - Triumphant Mysterious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIIM IV - Triumphant Mysterious.mid,4 Progression,Modal,soul,I bIIIM bVIIM IV,Triumphant Mysterious,Triumphant|Mysterious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIIM bVIIM IV|Triumphant Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIIM IV - Triumphant Mysterious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIIM IV - Triumphant Mysterious.mid,4 Progression,Modal,soul,I bIIIM bVIIM IV,Triumphant Mysterious,Triumphant|Mysterious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIIM bVIIM IV|Triumphant Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIIM IV - Triumphant Mysterious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIIM IV - Triumphant Mysterious.mid,4 Progression,Modal,soul,I bIIIM bVIIM IV,Triumphant Mysterious,Triumphant|Mysterious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIIM bVIIM IV|Triumphant Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIIM I - Triumphant Rebellious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIIM I - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bIIIM bVIIM I,Triumphant Rebellious,Triumphant|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIIM bVIIM I|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIIM I - Triumphant Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIIM I - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bIIIM bVIIM I,Triumphant Rebellious,Triumphant|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIIM bVIIM I|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIIM I - Triumphant Rebellious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIIM I - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bIIIM bVIIM I,Triumphant Rebellious,Triumphant|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIIM bVIIM I|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bIIIM bVIM bVIIM,Triumphant Hopeful,Triumphant|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIIM bVIM bVIIM|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bIIIM bVIM bVIIM,Triumphant Hopeful,Triumphant|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIIM bVIM bVIIM|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIIM bVIM bVIIM - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bIIIM bVIM bVIIM,Triumphant Hopeful,Triumphant|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIIM bVIM bVIIM|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIM I iii - Surprised Mysterious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIM I iii - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM I iii,Surprised Mysterious,Surprised|Mysterious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIM I iii|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIM I iii - Surprised Mysterious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIM I iii - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM I iii,Surprised Mysterious,Surprised|Mysterious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIM I iii|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIM I iii - Surprised Mysterious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIM I iii - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM I iii,Surprised Mysterious,Surprised|Mysterious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIM I iii|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM,Surprised Mysterious,Surprised|Mysterious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM,Surprised Mysterious,Surprised|Mysterious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM - Surprised Mysterious.mid,4 Progression,Modal,soul,I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM,Surprised Mysterious,Surprised|Mysterious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bIIM7 bIIIM6 bIIM7 I im bVIIM bIIM|Surprised Mysterious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM I I bVIM V - Triumphant Hopeful.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM I I bVIM V - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bVIIM I I bVIM V,Triumphant Hopeful,Triumphant|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bVIIM I I bVIM V|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM I I bVIM V - Triumphant Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM I I bVIM V - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bVIIM I I bVIM V,Triumphant Hopeful,Triumphant|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bVIIM I I bVIM V|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM I I bVIM V - Triumphant Hopeful.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM I I bVIM V - Triumphant Hopeful.mid,4 Progression,Modal,soul,I bVIIM I I bVIM V,Triumphant Hopeful,Triumphant|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bVIIM I I bVIM V|Triumphant Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM IV V - Joyful Triumphant.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM IV V - Joyful Triumphant.mid,4 Progression,Modal,soul,I bVIIM IV V,Joyful Triumphant,Joyful|Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bVIIM IV V|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM IV V - Joyful Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM IV V - Joyful Triumphant.mid,4 Progression,Modal,soul,I bVIIM IV V,Joyful Triumphant,Joyful|Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bVIIM IV V|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM IV V - Joyful Triumphant.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM IV V - Joyful Triumphant.mid,4 Progression,Modal,soul,I bVIIM IV V,Joyful Triumphant,Joyful|Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bVIIM IV V|Joyful Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,4 Progression,Modal,soul,I bVIIM bVIM IV IVsus4 IV,Hopeful Nostalgic,Hopeful|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bVIIM bVIM IV IVsus4 IV|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,4 Progression,Modal,soul,I bVIIM bVIM IV IVsus4 IV,Hopeful Nostalgic,Hopeful|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bVIIM bVIM IV IVsus4 IV|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM bVIM IV IVsus4 IV - Hopeful Nostalgic.mid,4 Progression,Modal,soul,I bVIIM bVIM IV IVsus4 IV,Hopeful Nostalgic,Hopeful|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bVIIM bVIM IV IVsus4 IV|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,01 - C Major - A minor/4 Progression/Modal/soul style/C - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bVIIM bVIM bIIM,Triumphant Rebellious,Triumphant|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Modal|soul|I bVIIM bVIM bIIM|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Modal/soul style/Gb - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bVIIM bVIM bIIM,Triumphant Rebellious,Triumphant|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Modal|soul|I bVIIM bVIM bIIM|Triumphant Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,12 - B Major - G# minor/4 Progression/Modal/soul style/B - I bVIIM bVIM bIIM - Triumphant Rebellious.mid,4 Progression,Modal,soul,I bVIIM bVIM bIIM,Triumphant Rebellious,Triumphant|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Modal|soul|I bVIIM bVIM bIIM|Triumphant Rebellious
